image,angle
images\20240618_223419840929.png,-0.013534783141150718
images\20240618_223420487639.png,-0.0016817837685618516
images\20240618_223421100378.png,0.02679686756994328
images\20240618_223421742740.png,0.023556833856600807
images\20240618_223422249441.png,0.04127832987989372
images\20240618_223422756855.png,0.0879494258707446
images\20240618_223423371396.png,0.06548749954993249
images\20240618_223424045680.png,0.07741483604814238
images\20240618_223424604684.png,0.06652661471364495
images\20240618_223425243347.png,0.0677005816855844
images\20240618_223425915936.png,0.11012792956011198
images\20240618_223426562382.png,0.08593089253654324
images\20240618_223427087356.png,0.11099402404742466
images\20240618_223427589888.png,0.12065546804132679
images\20240618_223428235319.png,0.12816268451734603
images\20240618_223428840631.png,0.12720306419034147
images\20240618_223429459827.png,0.11100058638088742
images\20240618_223429965469.png,0.11568436608939742
images\20240618_223430478989.png,0.1470808395998094
images\20240618_223431065355.png,0.13035312989771283
images\20240618_223431585378.png,0.07621312883494429
images\20240618_223432109229.png,0.010488336366115597
images\20240618_223432667155.png,0.06940907613993093
images\20240618_223433299971.png,0.035560934120590734
images\20240618_223433802033.png,0.008132997989039966
images\20240618_223434306156.png,0.02103315107465179
images\20240618_223434907727.png,0.007503588322040122
images\20240618_223435538166.png,0.031963595324064
images\20240618_223436053775.png,0.09376954753181511
images\20240618_223436568275.png,0.08046637225298135
images\20240618_223437139267.png,0.007915145110532793
images\20240618_223437769261.png,0.038697368097210784
images\20240618_223438407016.png,-0.012596942756499785
images\20240618_223439074018.png,0.005666435278273535
images\20240618_223439707228.png,0.049158260328306856
images\20240618_223440346858.png,0.03559729674647426
images\20240618_223440861241.png,0.023906208074082207
images\20240618_223441377217.png,0.019098730074269935
images\20240618_223442016018.png,0.03647138290676259
images\20240618_223442657472.png,0.0307904579086073
images\20240618_223443244047.png,0.1303340538008427
images\20240618_223443886932.png,0.0655756556573319
images\20240618_223444437325.png,0.06327063213457469
images\20240618_223444938978.png,0.014068062422363081
images\20240618_223445501575.png,0.0010318428395469932
images\20240618_223446132691.png,0.09353862993131767
images\20240618_223446752193.png,0.030078316592744073
images\20240618_223447392579.png,-0.014196576384180435
images\20240618_223448016136.png,0.022579563205644797
images\20240618_223448643172.png,-0.016167384002414333
images\20240618_223449308097.png,-0.0030621840532490015
images\20240618_223449921198.png,-0.017978751611118584
images\20240618_223450428104.png,0.029745588347291123
images\20240618_223450959048.png,0.06699298320512044
images\20240618_223451554103.png,0.00861682203388053
images\20240618_223452213301.png,0.0502884070012915
images\20240618_223452819757.png,-0.06649958723772532
images\20240618_223453445551.png,0.015317950301209571
images\20240618_223453950974.png,0.006666567837204525
images\20240618_223454457973.png,0.004166642502181087
images\20240618_223455088948.png,-0.03226393187102815
images\20240618_223455729202.png,0.028281930127962138
images\20240618_223456318030.png,0.026643789650436064
images\20240618_223456951827.png,0.06896447483171189
images\20240618_223457461705.png,0.057628426003091406
images\20240618_223457975854.png,-0.0005555556480909477
images\20240618_223458572040.png,0.02113655686721104
images\20240618_223459205905.png,0.009258994319216967
images\20240618_223459778047.png,0.01991201891847177
images\20240618_223500288373.png,0.06832780963100556
images\20240618_223500805671.png,0.06561993628097612
images\20240618_223501404088.png,0.061882065929078515
images\20240618_223502044823.png,0.06486758020234815
images\20240618_223502579925.png,0.04557028055847973
images\20240618_223503090012.png,0.04439469404828009
images\20240618_223503695732.png,0.033628017299528926
images\20240618_223504365925.png,0.06452773680489975
images\20240618_223504992116.png,0.044206751561912255
images\20240618_223505599508.png,0.02594756831724789
images\20240618_223506099719.png,0.07041290294813801
images\20240618_223506611263.png,0.06443188173476122
images\20240618_223507246388.png,0.05641019482676296
images\20240618_223507889171.png,0.021171957278181552
images\20240618_223508487071.png,0.05471778084470524
images\20240618_223509138081.png,0.04055901752473849
images\20240618_223509643053.png,0.06280527851060728
images\20240618_223510181914.png,0.06101364832383377
images\20240618_223510746715.png,0.07189892563656983
images\20240618_223511390372.png,0.07665676978319871
images\20240618_223512011232.png,0.043310878889864415
images\20240618_223512653811.png,0.06698599761493076
images\20240618_223513258695.png,0.044543534345441775
images\20240618_223513763660.png,0.05655796879465018
images\20240618_223514286097.png,0.06547785036396665
images\20240618_223514890676.png,0.046000012352593704
images\20240618_223515423240.png,0.039607283937403315
images\20240618_223515944396.png,0.05713216904704259
images\20240618_223516525266.png,0.07861160931522017
images\20240618_223517144344.png,0.057465905590817774
images\20240618_223517760501.png,0.040170246085721166
images\20240618_223518408431.png,0.02873474772916271
images\20240618_223518915785.png,0.055361219584752666
images\20240618_223519427044.png,0.045308190378098905
images\20240618_223520036542.png,0.023717914642028444
images\20240618_223520555104.png,0.04426559133883702
images\20240618_223521058536.png,0.03529759841604117
images\20240618_223521647792.png,0.020132659776911862
images\20240618_223522155337.png,0.024840525399500366
images\20240618_223522669240.png,0.010068293217658305
images\20240618_223523275911.png,0.037764585222159384
images\20240618_223523863428.png,0.027570811208318485
images\20240618_223524513428.png,0.04530079344348535
images\20240618_223525123164.png,0.03107667971361825
images\20240618_223525752374.png,0.027248130281674197
images\20240618_223526258016.png,0.01665396259061653
images\20240618_223526768850.png,-0.02915715669188167
images\20240618_223527333295.png,0.006757425361065229
images\20240618_223527985533.png,-0.016883849429608893
images\20240618_223528592754.png,0.003434151160990701
images\20240618_223529235589.png,-0.030585710498796922
images\20240618_223529743909.png,-0.037607691590561425
images\20240618_223530249846.png,-0.010665819058712488
images\20240618_223530871308.png,-0.018440789367173974
images\20240618_223531499335.png,-0.0795489280487285
images\20240618_223532085518.png,-0.0019780365128846287
images\20240618_223532707463.png,-0.01595286019765324
images\20240618_223533374658.png,-0.010999218256431924
images\20240618_223533939766.png,-0.058357348915204936
images\20240618_223534461448.png,-0.024818132104820173
images\20240618_223534979339.png,-0.0115550299727804
images\20240618_223535541568.png,-0.03839456852955041
images\20240618_223536057911.png,-0.043537924568500336
images\20240618_223536559866.png,-0.033739760269207414
images\20240618_223537167825.png,-0.025243510497359442
images\20240618_223537762331.png,-0.056410393207308174
images\20240618_223538385167.png,-0.023495297837202517
images\20240618_223538891318.png,-0.019971454040514702
images\20240618_223539411852.png,-0.036219922057294685
images\20240618_223539992400.png,-0.01156141259213121
images\20240618_223540505229.png,-0.009789270466024663
images\20240618_223541029326.png,0.005846065288448839
images\20240618_223541603089.png,-0.007813752331639952
images\20240618_223542225736.png,-0.025654194964198365
images\20240618_223542845554.png,-0.03418395656648058
images\20240618_223543487362.png,-0.017891527832000084
images\20240618_223544103444.png,-0.019814113377145507
images\20240618_223544619616.png,-0.025372805201567268
images\20240618_223545121072.png,-0.04196266121007791
images\20240618_223545720315.png,-0.06001996110356868
images\20240618_223546221894.png,-0.026492280826294748
images\20240618_223546731731.png,-0.002814205097806933
images\20240618_223547350186.png,-0.002574724545316784
images\20240618_223548005991.png,-0.03282165021445846
images\20240618_223548599301.png,-0.008041499852364421
images\20240618_223549104614.png,-0.03924283514190095
images\20240618_223549630480.png,-0.015892198833816366
images\20240618_223550223354.png,-0.0457288421443459
images\20240618_223550740079.png,-0.02774475858688708
images\20240618_223551257030.png,-0.021078959322205833
images\20240618_223551847489.png,-0.04113473960078339
images\20240618_223552501623.png,-0.009739519710605778
images\20240618_223553161126.png,-0.0343911258943016
images\20240618_223553800600.png,-0.018452046290745715
images\20240618_223554404757.png,-0.04515135949718256
images\20240618_223555037485.png,-0.04357719197197857
images\20240618_223555551510.png,-0.04032945282180661
images\20240618_223556078243.png,-0.03658465340202209
images\20240618_223556692692.png,-0.028767595173265704
images\20240618_223557312362.png,-0.014759189491181993
images\20240618_223557919974.png,-0.05177525001028355
images\20240618_223558553110.png,-0.054024193167797156
images\20240618_223559215672.png,-0.033457010140687096
images\20240618_223559857834.png,-0.03541082670530773
images\20240618_223600458326.png,-0.005038586783443965
images\20240618_223601114097.png,-0.02221140671565372
images\20240618_223601632928.png,-0.024259918511064
images\20240618_223602155621.png,-0.03398171933669187
images\20240618_223602774904.png,-0.019398960914667467
images\20240618_223603409411.png,-0.04944346030004592
images\20240618_223603995551.png,-0.032648413411304075
images\20240618_223604611896.png,-0.04586619350708214
images\20240618_223605124254.png,-0.03125231373072624
images\20240618_223605646526.png,-0.056019895291473804
images\20240618_223606262676.png,-0.03432956701375262
images\20240618_223606893914.png,-0.04966823933481239
images\20240618_223607553095.png,-0.009844544088741233
images\20240618_223608109376.png,-0.026893017503816074
images\20240618_223608761391.png,-0.0004719414345301643
images\20240618_223609439302.png,-0.02703490337187389
images\20240618_223610016157.png,-0.043454226252752165
images\20240618_223610665622.png,-0.048762124319121095
images\20240618_223611319529.png,-0.015515030730949765
images\20240618_223611933849.png,-0.04335275188874407
images\20240618_223612434812.png,-0.020154498648507695
images\20240618_223612959814.png,-0.00708024863024528
images\20240618_223613580897.png,-0.019667704029563002
images\20240618_223614239685.png,-0.013208981060105122
images\20240618_223614795911.png,-0.013342537050744596
images\20240618_223615440654.png,-0.017205690594758766
images\20240618_223616099281.png,-0.02271380472659774
images\20240618_223616719332.png,-0.024561612630284096
images\20240618_223617353200.png,0.010312164973119972
images\20240618_223618006055.png,-0.011491439391606233
images\20240618_223618533615.png,-0.012234838426765315
images\20240618_223619036872.png,-0.004449255735606404
images\20240618_223619637867.png,0.010574374955380808
images\20240618_223620200839.png,0.021643486160790745
images\20240618_223620747510.png,0.01003841031666008
images\20240618_223621261404.png,0.005725793963326314
images\20240618_223621853092.png,0.011920821712455374
images\20240618_223622454722.png,0.05086541335429737
images\20240618_223623048670.png,0.055646892220423946
images\20240618_223623680202.png,0.026580645773531322
images\20240618_223624323764.png,0.025844249969402863
images\20240618_223624964736.png,-0.003021257062832804
images\20240618_223625570339.png,0.045482954142259724
images\20240618_223626183122.png,0.022776007094617388
images\20240618_223626686819.png,0.011002596188184981
images\20240618_223627194159.png,0.058986647054662424
images\20240618_223627851276.png,0.05677842143712499
images\20240618_223628504736.png,0.014816960515755767
images\20240618_223629099869.png,0.007395533355366389
images\20240618_223629727210.png,0.04660539812712048
images\20240618_223630388953.png,0.05030593909141141
images\20240618_223631015230.png,0.02688322238075813
images\20240618_223631585789.png,0.013841881383648466
images\20240618_223632255169.png,-0.0030047133770778715
images\20240618_223632850422.png,-0.005854182086808576
images\20240618_223633475744.png,0.009408179648489244
images\20240618_223634127974.png,0.01149610947764466
images\20240618_223634749227.png,0.013596409256075154
images\20240618_223635343882.png,0.06022121192345684
images\20240618_223636001188.png,0.006701840128013089
images\20240618_223636611095.png,-0.025729106360317253
images\20240618_223637118650.png,0.0039868531128802315
images\20240618_223637635347.png,0.018218076888141862
images\20240618_223638255136.png,0.017016062103320954
images\20240618_223638876032.png,0.029153780055719933
images\20240618_223639529954.png,0.021207324520789526
images\20240618_223640188512.png,0.03638945919843714
images\20240618_223640801470.png,-0.014070080214025607
images\20240618_223641425964.png,0.035141036466004534
images\20240618_223642061117.png,-0.005430466855990809
images\20240618_223642594185.png,0.01932327934721188
images\20240618_223643097283.png,0.007057854571064321
images\20240618_223643715640.png,-0.000516937539712635
images\20240618_223644347462.png,0.020949701475807478
images\20240618_223644988117.png,0.023092199006755944
images\20240618_223645500050.png,0.013379318859279302
images\20240618_223646004118.png,0.06494156080049543
images\20240618_223646666899.png,0.002016642831765287
images\20240618_223647172721.png,0.00884960061009835
images\20240618_223647682901.png,-0.013332688777810131
images\20240618_223648304522.png,0.012545563617503851
images\20240618_223648900565.png,0.04945520036374829
images\20240618_223649407845.png,-0.014950514838643488
images\20240618_223649913230.png,0.02158224617791039
images\20240618_223650536488.png,0.04656495423539198
images\20240618_223651171156.png,0.0163803016680478
images\20240618_223651847770.png,0.015963556032631793
images\20240618_223652457156.png,0.022942833929289107
images\20240618_223653101085.png,0.018001654850613447
images\20240618_223653616456.png,0.0499319691642568
images\20240618_223654122814.png,0.015612577275592508
images\20240618_223654749458.png,0.03280632572550717
images\20240618_223655250343.png,0.022397688011700504
images\20240618_223655780199.png,-0.006184864115406338
images\20240618_223656365161.png,0.07015350233615016
images\20240618_223656993935.png,0.031435509705980594
images\20240618_223657663494.png,0.03179690841604328
images\20240618_223658252193.png,0.032470370214362415
images\20240618_223658884264.png,0.034183295241790174
images\20240618_223659388169.png,0.03129236000639593
images\20240618_223659907435.png,0.028978868822206297
images\20240618_223700518658.png,0.07485984688209482
images\20240618_223701115889.png,0.03542288679303989
images\20240618_223701759570.png,0.025636144714905794
images\20240618_223702342617.png,0.0288342857684924
images\20240618_223702845575.png,0.05545787021205614
images\20240618_223703361831.png,0.027990923629656064
images\20240618_223703961518.png,0.028022965198710326
images\20240618_223704604691.png,0.014416991408130662
images\20240618_223705227037.png,0.057135972323639844
images\20240618_223705865782.png,0.023557149236087215
images\20240618_223706371638.png,0.023445180915245823
images\20240618_223706884175.png,0.017482283836112247
images\20240618_223707495736.png,0.0739158872485926
images\20240618_223708036194.png,-0.003981160837866799
images\20240618_223708536616.png,0.054766490801237105
images\20240618_223709191783.png,0.0571172924996041
images\20240618_223709769064.png,-0.01150229526116446
images\20240618_223710418721.png,0.07008192594924549
images\20240618_223711061634.png,0.06137986174164629
images\20240618_223711589887.png,0.07354137500112376
images\20240618_223712117286.png,0.07213775906630258
images\20240618_223712749056.png,0.07662663207473003
images\20240618_223713395284.png,-0.006864515285778789
images\20240618_223713971107.png,-0.05552972107756847
images\20240618_223714520972.png,-0.010752273617690836
images\20240618_223715048758.png,-0.010928526474243269
images\20240618_223715641477.png,-0.03577651244356996
images\20240618_223716287913.png,-0.04542327804700662
images\20240618_223716891635.png,0.0010975604861671498
images\20240618_223717402540.png,0.07233221721324329
images\20240618_223717913102.png,0.04610694697736768
images\20240618_223718532034.png,0.01043748040945037
images\20240618_223719082652.png,0.0517021332593736
images\20240618_223719591025.png,0.040159511449900445
images\20240618_223720183882.png,0.021691568930620377
images\20240618_223720835673.png,0.03295509711289081
images\20240618_223721474192.png,0.03397966287241534
images\20240618_223722048301.png,0.035250575873793495
images\20240618_223722695287.png,0.03474794211822895
images\20240618_223723233861.png,0.021524452863282487
images\20240618_223723750766.png,0.03953611043890163
images\20240618_223724349973.png,0.012516385316797104
images\20240618_223725015667.png,0.04236557720088598
images\20240618_223725590915.png,0.0520480748770967
images\20240618_223726237417.png,0.07640933137999752
images\20240618_223726760459.png,0.04683780015799798
images\20240618_223727277248.png,0.050552131128277056
images\20240618_223727827405.png,0.03123983310506503
images\20240618_223728503491.png,0.03361804722671422
images\20240618_223729067904.png,0.05719148733931677
images\20240618_223729680227.png,0.0605082644536933
images\20240618_223730340471.png,0.031569678823612134
images\20240618_223730870195.png,0.040369203553861394
images\20240618_223731392138.png,0.05127271474072201
images\20240618_223731989706.png,0.02354637179868314
images\20240618_223732654098.png,0.02584675736278518
images\20240618_223733231550.png,0.030762687503519084
images\20240618_223733881276.png,0.04445084973558728
images\20240618_223734549861.png,0.062413653114756315
images\20240618_223735188157.png,0.05480763417494262
images\20240618_223735820597.png,0.03164090568705865
images\20240618_223736462431.png,0.0538911815918908
images\20240618_223736990572.png,0.05200053275136659
images\20240618_223737504714.png,0.05348429590485683
images\20240618_223738089677.png,0.052774162253202375
images\20240618_223738602693.png,0.05187649005319009
images\20240618_223739112506.png,0.06504441271068073
images\20240618_223739726516.png,0.04836165077779021
images\20240618_223740311179.png,0.05778629996607277
images\20240618_223740959239.png,0.07082785217257707
images\20240618_223741477984.png,0.05673071635471001
images\20240618_223741986011.png,0.06176179757558894
images\20240618_223742551520.png,0.07169832294343169
images\20240618_223743052629.png,0.06914958509648947
images\20240618_223743564337.png,0.09026176772634426
images\20240618_223744184711.png,0.07521920489438906
images\20240618_223744832779.png,0.08153551925246703
images\20240618_223745499990.png,0.07501871174477075
images\20240618_223746065351.png,0.029309535821084826
images\20240618_223746572433.png,0.09509473166209728
images\20240618_223747146276.png,0.08935010008248234
images\20240618_223747667617.png,0.0833440961105622
images\20240618_223748280908.png,0.04327362104352937
images\20240618_223748922090.png,0.03785927354091105
images\20240618_223749569692.png,0.07252385706146394
images\20240618_223750180138.png,0.05089478547146317
images\20240618_223750846708.png,0.04612111550840419
images\20240618_223751504161.png,0.028851674647040658
images\20240618_223752144780.png,0.03179046708987731
images\20240618_223752790170.png,0.04310400337087013
images\20240618_223753329176.png,0.05094272757267296
images\20240618_223753845365.png,0.07044517989662023
images\20240618_223754444933.png,0.06416880743850467
images\20240618_223755029051.png,0.06399081380909447
images\20240618_223755530013.png,0.03927711471786093
images\20240618_223756045764.png,0.040261502939206426
images\20240618_223756624611.png,0.06751182021565648
images\20240618_223757172052.png,0.06439562986515365
images\20240618_223757673560.png,0.09389212174305606
images\20240618_223758294124.png,0.05134844624829828
images\20240618_223758922854.png,0.03254807810933874
images\20240618_223759523125.png,0.04076583355404725
images\20240618_223800025321.png,0.05657153838291257
images\20240618_223800569263.png,0.04810629110501201
images\20240618_223801148571.png,0.05936452525895612
images\20240618_223801687110.png,0.05975837093744531
images\20240618_223802257466.png,0.03683511421635795
images\20240618_223802791281.png,0.07200682410151556
images\20240618_223803432587.png,0.07853576191453861
images\20240618_223804105946.png,0.03822003249286848
images\20240618_223804702324.png,0.05280478100115439
images\20240618_223805210163.png,0.028717179161294817
images\20240618_223805737254.png,0.01760054745866684
images\20240618_223806356589.png,0.012184937037177358
images\20240618_223806970675.png,0.03151305183063663
images\20240618_223807566287.png,0.0726163780459323
images\20240618_223808068440.png,0.019862339431331966
images\20240618_223808587786.png,0.03452372104327468
images\20240618_223809212383.png,0.015318477744969111
images\20240618_223809718052.png,0.020168093911709373
images\20240618_223810232692.png,0.013036970098595545
images\20240618_223810820303.png,0.037276455781688894
images\20240618_223811475183.png,0.052770896172840254
images\20240618_223812140108.png,0.027949114246698326
images\20240618_223812821168.png,0.032232375338591836
images\20240618_223813385691.png,0.07132844105623133
images\20240618_223813908782.png,0.017789777011215892
images\20240618_223814417031.png,0.054240607773593075
images\20240618_223814995225.png,0.049361335546194596
images\20240618_223815520405.png,0.04865784024293257
images\20240618_223816037406.png,0.0074841417846898605
images\20240618_223816653170.png,-0.013857160318858744
images\20240618_223817167561.png,0.042321389854541924
images\20240618_223817676124.png,0.07574589163081488
images\20240618_223818328065.png,0.02054063259828121
images\20240618_223818833102.png,0.0016279384406216958
images\20240618_223819345843.png,0.0036262644907249122
images\20240618_223819967132.png,0.006739257167384768
images\20240618_223820486110.png,0.039892455018597554
images\20240618_223820997855.png,0.019824684661138566
images\20240618_223821597584.png,-0.010971185490218534
images\20240618_223822128060.png,-0.0007902679794289044
images\20240618_223822650838.png,0.010507993839515008
images\20240618_223823260272.png,-0.010845751083518774
images\20240618_223823806378.png,0.03030151193424986
images\20240618_223824338622.png,0.052221231432981075
images\20240618_223824967103.png,0.014549943296861876
images\20240618_223825628388.png,0.040771542532967345
images\20240618_223826313802.png,0.03867190624852868
images\20240618_223826898049.png,0.013690765053073626
images\20240618_223827415264.png,0.02343516778868857
images\20240618_223827936935.png,0.02557790970978292
images\20240618_223828491827.png,0.006175050888899282
images\20240618_223829095254.png,0.022759040345584784
images\20240618_223829737510.png,0.009690059042095583
images\20240618_223830405241.png,0.07640400330066444
images\20240618_223830911485.png,0.011778792089301158
images\20240618_223831437133.png,0.010469340386683856
images\20240618_223832020339.png,0.010954491443274542
images\20240618_223832592797.png,0.010728866903920383
images\20240618_223833097371.png,0.011668282961078526
images\20240618_223833625770.png,0.012007201683839938
images\20240618_223834242791.png,0.011778792089301158
images\20240618_223834872906.png,0.03165649126226075
images\20240618_223835542649.png,0.022201814901453586
images\20240618_223836140743.png,0.024312365416132225
images\20240618_223836653667.png,0.016741996777408806
images\20240618_223837180037.png,0.02501074941352454
images\20240618_223837780668.png,0.025839712976409447
images\20240618_223838310743.png,0.07444016249506132
images\20240618_223838846488.png,0.034680810590726564
images\20240618_223839364812.png,0.0011654849277302323
images\20240618_223839884905.png,0.03171201581177593
images\20240618_223840412446.png,0.01218548993386669
images\20240618_223841009457.png,0.017323889729590373
images\20240618_223841676426.png,0.043891758186906285
images\20240618_223842299843.png,0.02309511200925901
images\20240618_223842918642.png,0.012946998121566543
images\20240618_223843598535.png,0.018436956349128158
images\20240618_223844264818.png,0.015158569287033985
images\20240618_223844889290.png,0.004717616676551712
images\20240618_223845398761.png,0.026800263278762435
images\20240618_223845928817.png,0.022191184402516762
images\20240618_223846480741.png,0.009096426378717506
images\20240618_223847003847.png,0.00864991815985126
images\20240618_223847537427.png,0.02627893308364673
images\20240618_223848144676.png,-0.00806153346322115
images\20240618_223848647108.png,0.010787911662041922
images\20240618_223849173165.png,0.019039962696079608
images\20240618_223849812789.png,0.01915632453302699
images\20240618_223850483077.png,0.024717911832761147
images\20240618_223851028794.png,0.015731156937593308
images\20240618_223851694430.png,0.008627290417500549
images\20240618_223852354223.png,0.0047513827391459824
images\20240618_223852875389.png,0.009995992699023334
images\20240618_223853390686.png,0.023915256534449463
images\20240618_223853980574.png,0.03425605254000604
images\20240618_223854570858.png,-0.0037727959843417915
images\20240618_223855071043.png,0.01598740940807947
images\20240618_223855578214.png,0.03775546777645874
images\20240618_223856212372.png,0.01450134622586963
images\20240618_223856877276.png,0.0070443855089410475
images\20240618_223857466512.png,0.001108482875383969
images\20240618_223858137238.png,0.019649461230809434
images\20240618_223858818057.png,0.027961056225877395
images\20240618_223859413092.png,0.03739539180955475
images\20240618_223900027977.png,0.029882748754446305
images\20240618_223900682636.png,0.04316465069174741
images\20240618_223901304213.png,0.08154013073414132
images\20240618_223901890341.png,0.0225825824571756
images\20240618_223902548403.png,0.02461353058502897
images\20240618_223903054094.png,0.0036531579792098783
images\20240618_223903587764.png,0.02504430832223927
images\20240618_223904199658.png,0.03892089825046833
images\20240618_223904785936.png,0.050275191943525796
images\20240618_223905288178.png,-0.0029235854391244653
images\20240618_223905808988.png,0.003994981245701666
images\20240618_223906445175.png,-0.0030581550286794797
images\20240618_223906950339.png,0.014452082996478505
images\20240618_223907466026.png,-0.0025499465545996245
images\20240618_223908098368.png,0.011068659164028325
images\20240618_223908686623.png,-0.015992105826149863
images\20240618_223909219814.png,0.02639449262464686
images\20240618_223909732712.png,0.010414317825959543
images\20240618_223910369721.png,0.020811022972771823
images\20240618_223910980926.png,0.022709261793930673
images\20240618_223911572973.png,-0.007459522200137471
images\20240618_223912093977.png,-0.006669132710977862
images\20240618_223912631605.png,-0.019805835730051964
images\20240618_223913257093.png,-0.006004770004089214
images\20240618_223913927546.png,0.015105575109494791
images\20240618_223914564900.png,-0.01114005282563204
images\20240618_223915147183.png,-0.014604602172346924
images\20240618_223915681746.png,-0.003935121994683152
images\20240618_223916187223.png,-0.01303544026544498
images\20240618_223916819187.png,-0.01934925473648006
images\20240618_223917492905.png,0.018308854531829195
images\20240618_223918080630.png,0.002874477528564382
images\20240618_223918731016.png,-0.0016276290979392197
images\20240618_223919393750.png,-0.007052569866589876
images\20240618_223919919339.png,-0.009375528107294136
images\20240618_223920446353.png,-0.01092879696757083
images\20240618_223921064843.png,-0.0019456758541811258
images\20240618_223921693858.png,0.04966914293906263
images\20240618_223922306954.png,0.020700977110803695
images\20240618_223922831596.png,0.0031118338309962597
images\20240618_223923337809.png,0.03168923539972525
images\20240618_223923992283.png,0.03768337324409323
images\20240618_223924666454.png,0.004484971628652025
images\20240618_223925243341.png,0.019381232493562914
images\20240618_223925902579.png,0.05415326125241093
images\20240618_223926533969.png,0.029317947700250733
images\20240618_223927213294.png,0.011481851503958102
images\20240618_223927797210.png,-0.006238462584850966
images\20240618_223928443906.png,0.0221229524670003
images\20240618_223928947662.png,0.017693998250733024
images\20240618_223929469295.png,0.03573176874632187
images\20240618_223930099039.png,0.03521444346919231
images\20240618_223930736146.png,0.026723076541515105
images\20240618_223931329198.png,0.023769829032118286
images\20240618_223931846813.png,0.008853418203376977
images\20240618_223932352145.png,0.013065434562784053
images\20240618_223932988158.png,0.015260065036125339
images\20240618_223933502203.png,0.0030860248415909234
images\20240618_223934003979.png,0.052058706437011104
images\20240618_223934606445.png,0.01897977393777929
images\20240618_223935108007.png,0.019637562478759866
images\20240618_223935641319.png,0.046347291896997045
images\20240618_223936272318.png,0.009775578417314737
images\20240618_223936776731.png,0.04308944089459258
images\20240618_223937289793.png,0.004325085942428424
images\20240618_223937800836.png,0.008868671673710915
images\20240618_223938371523.png,0.016113824048667208
images\20240618_223938909134.png,0.01224663908886219
images\20240618_223939562984.png,0.06660973436349772
images\20240618_223940228084.png,0.05884912708281394
images\20240618_223940805377.png,0.05028329984796216
images\20240618_223941326258.png,-0.0032094915403770427
images\20240618_223941852728.png,0.045487094126237436
images\20240618_223942469363.png,0.02024199993248966
images\20240618_223943025821.png,0.017639041656717418
images\20240618_223943706030.png,0.01147450887685442
images\20240618_223944264374.png,0.008842854226705946
images\20240618_223944771389.png,0.030676336282267517
images\20240618_223945287599.png,0.020668418297068857
images\20240618_223945797594.png,0.01673466460399089
images\20240618_223946368114.png,0.01289847832515807
images\20240618_223946905886.png,0.010724278589718597
images\20240618_223947570676.png,-0.025900208670900624
images\20240618_223948146565.png,0.003873305247732373
images\20240618_223948787142.png,0.0025498074751945203
images\20240618_223949289072.png,0.02665659359846529
images\20240618_223949799404.png,0.0009160206384206484
images\20240618_223950315702.png,0.0008384327825203474
images\20240618_223950820395.png,-0.007459699976232841
images\20240618_223951479005.png,-0.006897520500137957
images\20240618_223952076390.png,-0.005262076312213657
images\20240618_223952659673.png,0.02035940627619989
images\20240618_223953168642.png,0.030968068184033918
images\20240618_223953716933.png,0.023807223111369187
images\20240618_223954269229.png,0.023059026304902606
images\20240618_223954783091.png,0.06201365609000908
images\20240618_223955293790.png,0.0046540191715742155
images\20240618_223955862385.png,0.01967203407271691
images\20240618_223956480759.png,0.004957395195082225
images\20240618_223956980842.png,0.005452436670245045
images\20240618_223957500359.png,0.0021392348621780102
images\20240618_223958038534.png,0.006432300162582301
images\20240618_223958549434.png,-0.00021346514684662495
images\20240618_223959060943.png,-0.01058682058185687
images\20240618_223959571009.png,0.0006367209576686072
images\20240618_224000101018.png,0.01746980246836154
images\20240618_224000705742.png,0.014606327270963868
images\20240618_224001302026.png,0.0015547157016072334
images\20240618_224001821364.png,0.013428402080190947
images\20240618_224002342202.png,0.03868106180309832
images\20240618_224002960352.png,0.005368042596687271
images\20240618_224003564213.png,0.015302372465036188
images\20240618_224004132585.png,0.038696385631576555
images\20240618_224004780840.png,0.009327663679888206
images\20240618_224005301389.png,0.04621825716674121
images\20240618_224005803752.png,0.04029317512919275
images\20240618_224006415210.png,0.020874996537425156
images\20240618_224007010176.png,0.0445056944515198
images\20240618_224007677513.png,0.04317701198560928
images\20240618_224008268451.png,0.045778326206978
images\20240618_224008939142.png,0.019050318902256915
images\20240618_224009577221.png,0.023908734400250424
images\20240618_224010162230.png,0.032815705782837275
images\20240618_224010667026.png,0.023644086228044266
images\20240618_224011182290.png,0.016936043691506433
images\20240618_224011783334.png,0.03235275495368603
images\20240618_224012325604.png,0.05439841176363627
images\20240618_224012840336.png,0.028899646261205825
images\20240618_224013424548.png,0.049065423909777056
images\20240618_224014078226.png,0.05229461467190156
images\20240618_224014751731.png,0.03332099676137577
images\20240618_224015343566.png,0.07173686320936706
images\20240618_224016003040.png,0.0247594750738851
images\20240618_224016649694.png,0.05567371122295597
images\20240618_224017236635.png,0.03881116326066522
images\20240618_224017743660.png,0.022477189438256988
images\20240618_224018268490.png,0.017926561434307757
images\20240618_224018845761.png,0.04078216269116359
images\20240618_224019445462.png,0.024645399363742847
images\20240618_224020064810.png,0.042327412822316425
images\20240618_224020578007.png,0.026694158974018025
images\20240618_224021095024.png,0.011869938523961853
images\20240618_224021664338.png,0.025260766091057738
images\20240618_224022171849.png,0.007834719199195402
images\20240618_224022721398.png,0.0023022090024901972
images\20240618_224023275883.png,0.02266443365438066
images\20240618_224023909147.png,0.04881785077553465
images\20240618_224024557813.png,0.032478411830803945
